No.	Sum	Result	
4889	10	A1 A2 A3 A6 B3 B4 C1 C2 D1 D5 
4890	10	A1 A2 A3 A6 B4 C1 C2 D1 D3 D5 
4891	10	A1 A2 A4 A5 A6 B4 B6 C6 D1 D5 
4892	10	A1 A2 A5 A6 B3 B4 B6 C6 D1 D5 
4893	10	A1 A2 A4 A6 B4 B6 C1 C6 D1 D5 
4894	10	A1 A2 A6 B3 B4 B6 C1 C6 D1 D5 
4895	10	A1 A2 A6 B4 B6 C1 C6 D1 D3 D5 
4896	10	A1 A2 A4 A5 A6 B4 C2 C6 D1 D5 
4897	10	A1 A2 A5 A6 B3 B4 C2 C6 D1 D5 
4898	10	A1 A2 A4 A6 B4 C1 C2 C6 D1 D5 
4899	10	A1 A2 A6 B3 B4 C1 C2 C6 D1 D5 
4900	10	A1 A2 A6 B4 C1 C2 C6 D1 D3 D5 
4901	10	A1 A2 A4 A5 A6 B4 B6 C1 C6 D1 
4902	10	A1 A2 A5 A6 B3 B4 B6 C1 C6 D1 
4903	10	A1 A2 A4 A5 A6 B4 C1 C2 C6 D1 
4904	10	A1 A2 A5 A6 B3 B4 C1 C2 C6 D1 
4905	10	A1 A2 A5 A6 B4 C1 C2 C6 D1 D3 
4906	10	A2 A3 A4 A5 A6 B5 C4 C6 D3 D6 
4907	10	A2 A3 A5 A6 B5 C4 C6 D3 D4 D6 
4908	10	A1 A2 A6 B3 C2 C4 D1 D3 D4 D5 
4909	10	A2 A6 B1 B3 C2 C4 D1 D3 D4 D5 
4910	10	A2 A6 B3 C2 C3 C4 D1 D3 D4 D5 
4911	10	A2 A6 B3 C2 C4 D1 D2 D3 D4 D5 
4912	10	A1 A2 A3 A6 B3 C4 C6 D3 D4 D6 
4913	10	A2 A3 A6 B3 C3 C4 C6 D3 D4 D6 
4914	10	A2 A3 A6 B3 C4 C6 D2 D3 D4 D6 
4915	10	A2 A6 B1 B3 B5 B6 C1 C5 C6 D1 
4916	10	A1 A2 A4 B3 B5 C1 C2 C5 D1 D3 
4917	10	A2 A4 B3 B5 C1 C2 C5 D1 D2 D3 
4918	10	A2 A4 B3 B5 C1 C2 C5 D1 D3 D4 
4919	10	A1 A2 B1 B3 B5 C1 C2 C5 D1 D3 
4920	10	A2 B1 B3 B5 C1 C2 C5 D1 D2 D3 
4921	10	A2 B1 B3 B5 C1 C2 C5 D1 D3 D4 
4922	10	A2 A6 B1 B5 B6 C1 C5 D1 D3 D5 
4923	10	A2 B1 B5 B6 C1 C2 C5 D1 D3 D5 
4924	10	A2 A3 A4 B1 B2 B3 B6 C1 C5 D3 
4925	10	A2 A3 A4 B2 B3 B6 C1 C5 D1 D3 
4926	10	A2 A3 B1 B2 B3 B6 C1 C5 D3 D5 
4927	10	A2 A4 B1 B2 B3 B6 C1 C5 C6 D3 
4928	10	A2 A3 A5 B1 B2 B3 B6 C1 D3 D5 
4929	10	A2 A5 B1 B2 B3 B6 C1 C6 D3 D5 
4930	10	A2 A3 A4 A5 B2 B3 B6 C1 D1 D3 
4931	10	A2 A4 A5 B2 B3 B6 C1 C6 D1 D3 
4932	10	A2 A3 A6 B3 B5 B6 C1 C5 C6 D1 
4933	10	A2 A5 A6 B3 B5 B6 C1 C5 C6 D1 
4934	10	A2 A3 A4 A6 B3 B6 C1 C5 D1 D3 
4935	10	A1 A2 A3 B3 B6 C1 C2 C5 D1 D3 
4936	10	A2 A3 A4 B3 B6 C1 C2 C5 D1 D3 
4937	10	A2 A3 B3 B6 C1 C2 C5 D1 D2 D3 
4938	10	A2 A3 B3 B6 C1 C2 C5 D1 D3 D4 
4939	10	A1 A2 B3 B6 C1 C2 C5 C6 D1 D3 
4940	10	A2 A4 B3 B6 C1 C2 C5 C6 D1 D3 
4941	10	A2 B3 B6 C1 C2 C5 C6 D1 D2 D3 
4942	10	A2 B3 B6 C1 C2 C5 C6 D1 D3 D4 
4943	10	A2 A4 A5 B1 B2 B3 B6 C1 C6 D1 
4944	10	A2 A5 B1 B2 B3 B5 B6 C1 C6 D1 
4945	10	A1 A2 A6 B1 B2 B3 B6 C1 C6 D1 
4946	10	A2 A6 B1 B2 B3 B5 B6 C1 C6 D1 
4947	10	A2 A6 B1 B2 B3 B6 C1 C3 C6 D1 
4948	10	A2 A6 B1 B2 B3 B6 C1 C6 D1 D2 
4949	10	A1 A2 A5 B1 B2 B3 B5 C1 D1 D4 
4950	10	A2 A5 B1 B2 B3 B5 B6 C1 D1 D4 
4951	10	A2 A5 B1 B2 B3 B5 C1 C3 D1 D4 
4952	10	A2 A5 B1 B2 B3 B5 C1 D1 D2 D4 
4953	10	A1 A2 A6 B1 B2 B3 B5 C1 D1 D4 
4954	10	A2 A6 B1 B2 B3 B5 B6 C1 D1 D4 
4955	10	A2 A6 B1 B2 B3 B5 C1 C3 D1 D4 
4956	10	A2 A6 B1 B2 B3 B5 C1 D1 D2 D4 
4957	10	A1 A2 A3 A5 B1 B2 B3 C1 D1 D4 
4958	10	A2 A3 A5 B1 B2 B3 B6 C1 D1 D4 
4959	10	A2 A3 A5 B1 B2 B3 C1 C3 D1 D4 
4960	10	A2 A3 A5 B1 B2 B3 C1 D1 D2 D4 
4961	10	A2 A3 A4 A5 A6 B3 B5 C4 D3 D6 
4962	10	A3 A5 B1 B2 B4 C2 C4 C5 C6 D6 
4963	10	A3 A4 A5 B1 B2 B4 C4 C5 C6 D6 
4964	10	A3 A4 A5 A6 B1 B4 C3 C4 C6 D6 
4965	10	A3 A4 A5 A6 B1 B4 C4 C5 C6 D6 
4966	10	A3 A5 A6 B1 B4 C2 C4 C5 C6 D6 
4967	10	A3 A4 A5 A6 B1 B4 C3 C4 D3 D6 
4968	10	A3 A4 A6 B1 B4 C3 C4 C6 D3 D6 
4969	10	A3 A6 B1 B4 C2 C3 C4 C6 D3 D6 
4970	10	A1 A3 B1 B2 B3 C1 C2 C4 D3 D6 
4971	10	A1 A3 B1 B2 B4 C1 C5 C6 D1 D4 
4972	10	A3 B1 B2 B4 C1 C3 C5 C6 D1 D4 
4973	10	A3 B1 B2 B4 C1 C5 C6 D1 D2 D4 
4974	10	A1 A3 B1 B2 B4 C1 C5 D1 D3 D4 
4975	10	A3 B1 B2 B4 C1 C3 C5 D1 D3 D4 
4976	10	A3 B1 B2 B4 C1 C5 D1 D2 D3 D4 
4977	10	A1 A3 B1 B3 B4 C1 C5 D1 D3 D4 
4978	10	A3 B1 B3 B4 C1 C3 C5 D1 D3 D4 
4979	10	A3 B1 B3 B4 C1 C5 D1 D2 D3 D4 
4980	10	A3 B1 B2 B5 C1 C2 C3 C5 D3 D6 
4981	10	A3 B1 B2 B5 C1 C2 C4 C5 D3 D6 
4982	10	A3 B1 B2 B5 C1 C2 C5 D2 D3 D6 
4983	10	A1 A2 A3 B3 C1 C2 C4 C5 C6 D1 
4984	10	A1 A2 A5 B3 C1 C2 C4 C5 C6 D1 
4985	10	A2 A3 B3 C1 C2 C4 C5 C6 D1 D2 
4986	10	A2 A5 B3 C1 C2 C4 C5 C6 D1 D2 
4987	10	A2 A4 A5 A6 B2 B3 C4 C5 D2 D5 
4988	10	A3 A6 B2 B3 B5 C1 C3 C5 D1 D3 
4989	10	A3 B2 B3 B5 C1 C3 C4 C5 D1 D3 
4990	10	A1 A3 A4 B2 B3 B5 C1 C5 D1 D3 
4991	10	A1 A3 B1 B2 B3 B5 C1 C5 D1 D3 
4992	10	A1 A3 B2 B3 B5 C1 C4 C5 D1 D3 
4993	10	A3 A4 B2 B3 B5 C1 C5 D1 D2 D3 
4994	10	A3 A6 B2 B3 B5 C1 C5 D1 D2 D3 
4995	10	A3 B1 B2 B3 B5 C1 C5 D1 D2 D3 
4996	10	A3 B2 B3 B5 C1 C4 C5 D1 D2 D3 
4997	10	A3 A4 B2 B3 B5 C1 C5 D1 D3 D4 
4998	10	A3 A6 B2 B3 B5 C1 C5 D1 D3 D4 
4999	10	A3 B2 B3 B5 C1 C4 C5 D1 D3 D4 
5000	10	A1 A3 A4 A5 B2 B3 B5 C1 D1 D3 
5001	10	A1 A3 A5 B1 B2 B3 B5 C1 D1 D3 
5002	10	A1 A3 A5 B2 B3 B5 C1 C4 D1 D3 
5003	10	A3 A6 B1 B2 B4 C1 C2 C3 C6 D6 
5004	10	A3 A6 B1 B2 B4 C1 C2 C6 D2 D6 
5005	10	A1 A3 B1 B2 B3 C1 C2 D3 D4 D6 
5006	10	A3 B2 B5 C1 C2 C3 C4 C5 D3 D6 
5007	10	A3 B2 B5 C1 C2 C4 C5 D3 D4 D6 
5008	10	A1 A3 A4 B2 B4 C2 C5 C6 D4 D6 
5009	10	A1 A3 B2 B4 C2 C5 C6 D4 D5 D6 
5010	10	A3 A4 B2 B4 C2 C3 C5 C6 D4 D6 
5011	10	A3 B2 B4 C2 C3 C5 C6 D4 D5 D6 
5012	10	A3 A4 B2 B4 C2 C5 C6 D2 D4 D6 
5013	10	A3 B2 B4 C2 C5 C6 D2 D4 D5 D6 
5014	10	A1 A3 A4 B2 B4 C2 C5 C6 D3 D6 
5015	10	A3 A4 B2 B4 C2 C3 C5 C6 D3 D6 
5016	10	A3 A4 B2 B4 C2 C5 C6 D2 D3 D6 
5017	10	A1 A3 A4 A5 B2 B4 C1 C2 D3 D6 
5018	10	A3 A4 A5 B2 B4 C1 C2 C3 D3 D6 
5019	10	A3 A4 A5 B2 B4 C1 C2 D2 D3 D6 
5020	10	A1 A3 A4 B2 B4 C1 C2 C5 D3 D6 
5021	10	A3 A4 B2 B4 C1 C2 C3 C5 D3 D6 
5022	10	A3 A4 B2 B4 C1 C2 C5 D2 D3 D6 
5023	10	A1 A3 A4 B2 B3 C1 C2 C5 D3 D6 
5024	10	A1 A3 B2 B3 C1 C2 C4 C5 D3 D6 
5025	10	A3 A4 B2 B3 C1 C2 C3 C5 D3 D6 
5026	10	A3 B2 B3 C1 C2 C3 C4 C5 D3 D6 
5027	10	A3 B2 B3 C1 C2 C3 C5 D3 D5 D6 
5028	10	A3 A4 B2 B3 C1 C2 C5 D2 D3 D6 
5029	10	A3 B2 B3 C1 C2 C4 C5 D2 D3 D6 
5030	10	A3 B2 B3 C1 C2 C5 D2 D3 D5 D6 
5031	10	A3 A4 B2 B3 C1 C2 C5 D3 D4 D6 
5032	10	A3 B2 B3 C1 C2 C4 C5 D3 D4 D6 
5033	10	A3 B2 B3 C1 C2 C5 D3 D4 D5 D6 
5034	10	A1 A3 A4 B2 B4 C1 C2 C5 C6 D6 
5035	10	A1 A3 B2 B4 C1 C2 C4 C5 C6 D6 
5036	10	A3 A4 B2 B4 C1 C2 C3 C5 C6 D6 
5037	10	A3 B2 B4 C1 C2 C3 C4 C5 C6 D6 
5038	10	A3 A4 B2 B4 C1 C2 C5 C6 D2 D6 
5039	10	A3 B2 B4 C1 C2 C4 C5 C6 D2 D6 
5040	10	A3 A6 B2 B3 B5 C1 C2 C3 C5 D3 
5041	10	A3 B1 B2 B3 B5 C1 C2 C3 C5 D3 
5042	10	A3 B2 B3 B5 C1 C2 C3 C4 C5 D3 
5043	10	A3 B2 B3 B5 C1 C2 C3 C5 D3 D5 
5044	10	A1 A3 A4 A5 B2 B3 C1 C2 D3 D6 
5045	10	A1 A3 A5 A6 B2 B3 C1 C2 D3 D6 
5046	10	A1 A3 A5 B2 B3 C1 C2 C4 D3 D6 
5047	10	A1 A3 A4 B2 B3 C1 C2 D3 D4 D6 
5048	10	A1 A3 A6 B2 B3 C1 C2 D3 D4 D6 
5049	10	A1 A3 B2 B3 C1 C2 C4 D3 D4 D6 
5050	10	A1 A2 B3 B5 C1 C2 C5 D1 D3 D5 
5051	10	A2 B3 B5 C1 C2 C5 D1 D2 D3 D5 
5052	10	A2 B3 B5 C1 C2 C5 D1 D3 D4 D5 
5053	10	A1 A2 A3 A4 B3 C1 C2 C5 D1 D3 
5054	10	A1 A2 A3 B3 C1 C2 C5 D1 D3 D5 
5055	10	A2 A3 A4 B3 C1 C2 C5 D1 D2 D3 
5056	10	A2 A3 B3 C1 C2 C5 D1 D2 D3 D5 
5057	10	A2 A3 A4 B3 C1 C2 C5 D1 D3 D4 
5058	10	A2 A3 B1 B3 C1 C2 C5 D1 D3 D4 
5059	10	A2 A3 B3 C1 C2 C5 D1 D3 D4 D5 
5060	10	A1 A2 A4 B3 C1 C2 C5 C6 D1 D3 
5061	10	A1 A2 B3 C1 C2 C5 C6 D1 D3 D5 
5062	10	A2 A4 B3 C1 C2 C5 C6 D1 D2 D3 
5063	10	A2 B3 C1 C2 C5 C6 D1 D2 D3 D5 
5064	10	A2 A4 B3 C1 C2 C5 C6 D1 D3 D4 
5065	10	A2 B1 B3 C1 C2 C5 C6 D1 D3 D4 
5066	10	A2 B3 C1 C2 C5 C6 D1 D3 D4 D5 
5067	10	A1 A2 A3 A4 A5 B4 C1 C2 D1 D3 
5068	10	A1 A2 A3 A5 A6 B4 C1 C2 D1 D3 
5069	10	A1 A3 A4 A5 B3 B4 C1 C2 D1 D3 
5070	10	A1 A3 A5 A6 B3 B4 C1 C2 D1 D3 
5071	10	A1 A3 A5 B3 B4 C1 C2 C4 D1 D3 
5072	10	A1 A3 A4 A5 B4 B5 C1 C2 D1 D3 
5073	10	A1 A3 A5 B1 B4 B5 C1 C2 D1 D3 
5074	10	A1 A2 A3 A4 A5 B3 C1 C2 D1 D3 
5075	10	A1 A2 A3 A5 A6 B3 C1 C2 D1 D3 
5076	10	A1 A2 A3 A5 B3 B6 C1 C2 D1 D3 
5077	10	A1 A2 A3 A5 B3 C1 C2 D1 D3 D5 
5078	10	A1 A2 A4 A5 B4 B5 C1 C2 D1 D3 
5079	10	A1 A2 A5 B1 B4 B5 C1 C2 D1 D3 
5080	10	A1 A2 A5 B4 B5 C1 C2 D1 D3 D5 
5081	10	A1 A2 A4 A5 B4 C1 C2 C6 D1 D3 
5082	10	A1 A2 A4 A5 B3 B5 C1 C2 D1 D3 
5083	10	A1 A2 A5 B1 B3 B5 C1 C2 D1 D3 
5084	10	A1 A2 A5 B3 B5 B6 C1 C2 D1 D3 
5085	10	A1 A2 A5 B3 B5 C1 C2 D1 D3 D5 
5086	10	A1 A2 A4 A5 B3 C1 C2 C6 D1 D3 
5087	10	A1 A2 A5 A6 B3 C1 C2 C6 D1 D3 
5088	10	A1 A2 A5 B3 B6 C1 C2 C6 D1 D3 
5089	10	A1 A2 A5 B3 C1 C2 C6 D1 D3 D5 
5090	10	A1 A2 A3 A4 A6 B4 B6 C1 D1 D4 
5091	10	A1 A2 A3 A5 A6 B4 B6 C1 D1 D4 
5092	10	A1 A2 A3 A6 B4 B6 C1 D1 D3 D4 
5093	10	A1 A2 A3 A4 A6 B4 C1 C2 D1 D4 
5094	10	A1 A2 A3 A5 A6 B4 C1 C2 D1 D4 
5095	10	A1 A3 A6 B3 B4 C2 C6 D3 D5 D6 
5096	10	A3 B2 B5 C2 C3 C4 C5 C6 D5 D6 
5097	10	A3 B2 B5 C2 C4 C5 C6 D2 D5 D6 
5098	10	A1 A3 A6 B5 C2 C4 C5 C6 D5 D6 
5099	10	A3 A6 B5 C2 C3 C4 C5 C6 D5 D6 
5100	10	A3 A6 B5 C2 C4 C5 C6 D2 D5 D6 
5101	10	A3 A4 B2 B3 C2 C4 C5 D3 D5 D6 
5102	10	A3 B2 B3 C2 C3 C4 C5 D3 D5 D6 
5103	10	A3 B2 B3 C2 C4 C5 D2 D3 D5 D6 
5104	10	A1 A3 A6 B3 C2 C4 C5 D3 D5 D6 
5105	10	A3 A6 B3 C2 C3 C4 C5 D3 D5 D6 
5106	10	A3 A6 B3 C2 C4 C5 D2 D3 D5 D6 
5107	10	A2 A3 A6 B3 C1 C3 C4 D3 D5 D6 
5108	10	A2 A3 A6 B3 C1 C4 D2 D3 D5 D6 
5109	10	A1 A2 A3 A6 B3 C4 C6 D3 D5 D6 
5110	10	A2 A3 A6 B3 C3 C4 C6 D3 D5 D6 
5111	10	A2 A3 A6 B3 C4 C6 D2 D3 D5 D6 
5112	10	A3 A4 A5 A6 B1 B4 C3 C5 C6 D6 
5113	10	A3 A4 A5 A6 B1 B4 C5 C6 D2 D6 
5114	10	A3 A4 A6 B1 B4 C1 C3 C5 C6 D6 
5115	10	A3 A4 A6 B1 B4 C1 C5 C6 D2 D6 
5116	10	A3 A4 B1 B2 B3 C1 C3 C5 D3 D6 
5117	10	A3 A4 B1 B2 B3 C1 C5 D2 D3 D6 
5118	10	A3 A4 B1 B2 B3 C1 C5 D3 D4 D6 
5119	10	A3 A4 A6 B1 B3 C1 C3 C5 D3 D6 
5120	10	A3 A4 A6 B1 B3 C1 C5 D2 D3 D6 
5121	10	A3 A4 A6 B1 B3 C1 C5 D3 D4 D6 
5122	10	A2 A3 A6 B1 B2 B3 C4 C5 D2 D5 
5123	10	A2 A6 B1 B2 B3 B4 C1 C4 C5 D5 
5124	10	A2 A6 B1 B2 B3 C1 C4 C5 D2 D5 
5125	10	A2 A3 A6 B2 B3 C4 C5 D2 D3 D5 
5126	10	A2 A6 B2 B3 B4 C1 C4 C5 D3 D5 
5127	10	A2 A6 B2 B3 C1 C4 C5 D2 D3 D5 
5128	10	A1 A2 A3 A6 B1 C1 C5 D1 D3 D5 
5129	10	A2 A3 A6 B1 B6 C1 C5 D1 D3 D5 
5130	10	A2 A3 A6 B1 C1 C5 D1 D2 D3 D5 
5131	10	A1 A2 A3 B1 C1 C2 C5 D1 D3 D5 
5132	10	A2 A3 B1 B6 C1 C2 C5 D1 D3 D5 
5133	10	A2 A3 B1 C1 C2 C5 D1 D2 D3 D5 
5134	10	A2 A3 B1 C1 C2 C5 D1 D3 D4 D5 
5135	10	A1 A2 B1 C1 C2 C5 C6 D1 D3 D5 
5136	10	A2 B1 B6 C1 C2 C5 C6 D1 D3 D5 
5137	10	A2 B1 C1 C2 C5 C6 D1 D2 D3 D5 
5138	10	A2 B1 C1 C2 C5 C6 D1 D3 D4 D5 
5139	10	A1 A2 A3 A6 B2 B3 C1 C5 D3 D5 
5140	10	A2 A3 A6 B2 B3 C1 C5 D2 D3 D5 
5141	10	A2 A3 A6 B2 B3 C1 C5 D3 D4 D5 
5142	10	A1 A2 A6 B2 B3 C1 C5 C6 D3 D5 
5143	10	A2 A6 B2 B3 C1 C5 C6 D2 D3 D5 
5144	10	A2 A6 B2 B3 C1 C5 C6 D3 D4 D5 
5145	10	A1 A3 B2 B3 B5 C1 C3 C4 C5 D3 
5146	10	A3 B2 B3 B5 C1 C3 C4 C5 D2 D3 
5147	10	A1 A2 A6 B1 B2 B3 C1 C6 D1 D3 
5148	10	A2 A6 B1 B2 B3 C1 C3 C6 D1 D3 
5149	10	A2 A6 B1 B2 B3 C1 C6 D1 D2 D3 
5150	10	A1 A2 A4 A5 B1 C2 C4 D1 D3 D5 
5151	10	A2 A4 A5 B1 B6 C2 C4 D1 D3 D5 
5152	10	A2 A4 A5 B1 C2 C3 C4 D1 D3 D5 
5153	10	A2 A4 A5 B1 C2 C4 D1 D2 D3 D5 
5154	10	A2 A4 A5 B1 C2 C4 D1 D3 D4 D5 
5155	10	A1 A2 A5 B1 C1 C2 C4 D1 D3 D5 
5156	10	A2 A5 B1 B6 C1 C2 C4 D1 D3 D5 
5157	10	A2 A5 B1 C1 C2 C3 C4 D1 D3 D5 
5158	10	A2 A5 B1 C1 C2 C4 D1 D2 D3 D5 
5159	10	A2 A5 B1 C1 C2 C4 D1 D3 D4 D5 
5160	10	A1 A2 A5 B1 C2 C4 C6 D1 D3 D5 
5161	10	A2 A5 B1 B6 C2 C4 C6 D1 D3 D5 
5162	10	A2 A5 B1 C2 C3 C4 C6 D1 D3 D5 
5163	10	A2 A5 B1 C2 C4 C6 D1 D2 D3 D5 
5164	10	A2 A5 B1 C2 C4 C6 D1 D3 D4 D5 
5165	10	A1 A2 A4 A6 B1 C2 C4 D1 D3 D5 
5166	10	A2 A4 A6 B1 C2 C3 C4 D1 D3 D5 
5167	10	A2 A4 A6 B1 C2 C4 D1 D2 D3 D5 
5168	10	A2 A4 A6 B1 C2 C4 D1 D3 D4 D5 
5169	10	A1 A2 A6 B1 B3 C2 C4 D1 D3 D5 
5170	10	A2 A6 B1 B3 C2 C3 C4 D1 D3 D5 
5171	10	A2 A6 B1 B3 C2 C4 D1 D2 D3 D5 
5172	10	A1 A2 A6 B1 C1 C2 C4 D1 D3 D5 
5173	10	A2 A6 B1 C1 C2 C3 C4 D1 D3 D5 
5174	10	A2 A6 B1 C1 C2 C4 D1 D2 D3 D5 
5175	10	A2 A6 B1 C1 C2 C4 D1 D3 D4 D5 
5176	10	A1 A2 A6 B1 C2 C4 C6 D1 D3 D5 
5177	10	A2 A6 B1 C2 C3 C4 C6 D1 D3 D5 
5178	10	A2 A6 B1 C2 C4 C6 D1 D2 D3 D5 
5179	10	A2 A6 B1 C2 C4 C6 D1 D3 D4 D5 
5180	10	A1 A2 A6 B3 B5 C2 C4 D1 D3 D5 
5181	10	A2 A6 B3 B5 C2 C3 C4 D1 D3 D5 
5182	10	A2 A6 B3 B5 C2 C4 D1 D2 D3 D5 
5183	10	A1 A2 A6 B3 C1 C2 C4 D1 D3 D5 
5184	10	A2 A6 B3 C1 C2 C3 C4 D1 D3 D5 
5185	10	A2 A6 B3 C1 C2 C4 D1 D2 D3 D5 
5186	10	A1 A2 A3 A6 B1 B2 B3 C1 D1 D3 
5187	10	A2 A3 A6 B1 B2 B3 C1 C3 D1 D3 
5188	10	A2 A3 A6 B1 B2 B3 C1 D1 D2 D3 
5189	10	A1 A2 A6 B1 B3 C1 C2 C4 D1 D3 
5190	10	A2 A6 B1 B3 C1 C2 C3 C4 D1 D3 
5191	10	A2 A6 B1 B3 C1 C2 C4 D1 D2 D3 
5192	10	A2 A6 B3 B5 C1 C2 C3 C4 D1 D3 
5193	10	A2 A6 B3 B5 C1 C2 C4 D1 D2 D3 
5194	10	A1 A2 A3 A5 A6 B2 B3 C1 D3 D5 
5195	10	A2 A3 A5 A6 B2 B3 C1 D2 D3 D5 
5196	10	A2 A3 A5 A6 B2 B3 C1 D3 D4 D5 
5197	10	A1 A2 A5 A6 B2 B3 C1 C6 D3 D5 
5198	10	A2 A5 A6 B2 B3 C1 C6 D2 D3 D5 
5199	10	A2 A5 A6 B2 B3 C1 C6 D3 D4 D5 
5200	10	A2 A3 A4 A6 B2 B3 C4 C5 D2 D5 
5201	10	A2 A4 A6 B2 B3 C1 C4 C5 D2 D5 
5202	10	A2 A6 B2 B3 B4 C1 C4 C5 D2 D5 
5203	10	A1 A2 A3 B2 B3 B4 B6 C1 C5 D5 
5204	10	A2 A3 B2 B3 B4 B6 C1 C5 D2 D5 
5205	10	A2 A3 B2 B3 B4 B6 C1 C5 D4 D5 
5206	10	A1 A3 A6 B2 B3 B4 B6 C1 C5 D5 
5207	10	A3 A6 B2 B3 B4 B6 C1 C5 D2 D5 
5208	10	A1 A3 A5 A6 B2 B3 B4 C2 C5 D5 
5209	10	A3 A5 A6 B1 B2 B3 B4 C2 C5 D5 
5210	10	A3 A5 A6 B2 B3 B4 C2 C5 D2 D5 
5211	10	A1 A3 A6 B2 B3 B4 C1 C2 C5 D5 
5212	10	A3 A6 B1 B2 B3 B4 C1 C2 C5 D5 
5213	10	A3 A6 B2 B3 B4 C1 C2 C5 D2 D5 
5214	10	A1 A2 A3 A5 B2 B3 B4 B6 C1 D5 
5215	10	A2 A3 A5 B2 B3 B4 B6 C1 D2 D5 
5216	10	A2 A3 A5 B2 B3 B4 B6 C1 D4 D5 
5217	10	A1 A3 A4 A5 A6 B1 B2 B3 B4 D5 
5218	10	A3 A4 A5 A6 B1 B2 B3 B4 B5 D5 
5219	10	A3 A4 A5 A6 B1 B2 B3 B4 C5 D5 
5220	10	A3 A4 A5 A6 B1 B2 B3 B4 D2 D5 
5221	10	A3 A4 A5 A6 B1 B2 B3 B4 D4 D5 
5222	10	A3 A5 A6 B1 B2 B3 B4 B5 C2 D5 
5223	10	A3 A5 A6 B1 B2 B3 B4 C2 D4 D5 
5224	10	A1 A3 A5 A6 B1 B2 B3 B4 C4 D5 
5225	10	A3 A5 A6 B1 B2 B3 B4 B5 C4 D5 
5226	10	A3 A5 A6 B1 B2 B3 B4 C4 C5 D5 
5227	10	A3 A5 A6 B1 B2 B3 B4 C4 D2 D5 
5228	10	A3 A5 A6 B1 B2 B3 B4 C4 D4 D5 
5229	10	A1 A3 A6 B1 B2 B4 B6 C1 C4 D1 
5230	10	A3 A6 B1 B2 B4 B6 C1 C3 C4 D1 
5231	10	A3 A6 B1 B2 B4 B6 C1 C4 D1 D2 
5232	10	A1 A3 A5 B3 B4 C1 C2 C4 C6 D1 
5233	10	A3 A5 B3 B4 C1 C2 C3 C4 C6 D1 
5234	10	A3 A5 B3 B4 C1 C2 C4 C6 D1 D2 
5235	10	A3 A5 B3 B4 C1 C2 C3 C4 D1 D3 
5236	10	A3 A5 B3 B4 C1 C2 C4 D1 D2 D3 
5237	10	A3 A5 B2 B3 B4 B5 B6 C4 D3 D5 
5238	10	A1 A3 A5 A6 B2 B3 B4 B6 D3 D5 
5239	10	A3 A5 A6 B2 B3 B4 B5 B6 D3 D5 
5240	10	A3 A5 A6 B2 B3 B4 B6 C3 D3 D5 
5241	10	A3 A5 A6 B2 B3 B4 B6 D2 D3 D5 
5242	10	A3 A5 A6 B2 B3 B4 B6 D3 D4 D5 
5243	10	A1 A3 A5 A6 B2 B3 B4 C2 D3 D5 
5244	10	A3 A5 A6 B2 B3 B4 B5 C2 D3 D5 
5245	10	A3 A5 A6 B2 B3 B4 C2 C3 D3 D5 
5246	10	A3 A5 A6 B2 B3 B4 C2 D2 D3 D5 
5247	10	A3 A5 A6 B2 B3 B4 C2 D3 D4 D5 
5248	10	A1 A3 A5 B2 B3 B4 B6 C6 D3 D5 
5249	10	A3 A5 B2 B3 B4 B5 B6 C6 D3 D5 
5250	10	A3 A5 B2 B3 B4 B6 C3 C6 D3 D5 
5251	10	A3 A5 B2 B3 B4 B6 C6 D2 D3 D5 
5252	10	A3 A5 B2 B3 B4 B6 C6 D3 D4 D5 
5253	10	A1 A3 A6 B1 B3 B4 B6 C1 C4 D1 
5254	10	A3 A6 B1 B3 B4 B6 C1 C3 C4 D1 
5255	10	A3 A6 B1 B3 B4 B6 C1 C4 D1 D2 
5256	10	A3 A6 B1 B3 B4 B6 C1 C4 D1 D4 
5257	10	A1 A2 A3 A4 A5 A6 B3 C1 D3 D6 
5258	10	A1 A2 A3 A5 A6 B3 C1 D2 D3 D6 
5259	10	A1 A3 A4 A5 A6 B3 C1 C2 D3 D6 
5260	10	A1 A3 A5 A6 B3 C1 C2 C4 D3 D6 
5261	10	A1 A3 A5 A6 B3 C1 C2 D2 D3 D6 
5262	10	A1 A2 A3 A4 A6 B3 C1 D3 D4 D6 
5263	10	A1 A2 A3 A6 B3 C1 D2 D3 D4 D6 
5264	10	A1 A3 A4 A6 B3 C1 C2 D3 D4 D6 
5265	10	A1 A3 A6 B3 C1 C2 C4 D3 D4 D6 
5266	10	A1 A3 A6 B3 C1 C2 D2 D3 D4 D6 
5267	10	A1 A3 A4 A5 B3 B4 B6 C1 C3 D3 
5268	10	A1 A3 A5 B1 B3 B4 B6 C1 C3 D3 
5269	10	A1 A3 A5 B3 B4 B6 C1 C3 D2 D3 
5270	10	A1 A3 A5 B3 B4 B6 C1 C3 D3 D5 
5271	10	A1 A2 B1 B3 B4 B6 C3 C4 C5 D5 
5272	10	A2 B1 B3 B4 B6 C1 C3 C4 C5 D5 
5273	10	A2 B1 B3 B4 B6 C3 C4 C5 C6 D5 
5274	10	A1 A2 B1 B3 B6 C2 C3 C4 C5 D5 
5275	10	A2 A5 B1 B3 B6 C2 C3 C4 C5 D5 
5276	10	A2 B1 B3 B6 C1 C2 C3 C4 C5 D5 
